dataset_source,label,text,text_clean,has_url,has_email,has_phone
synthetic,ham,U still going to the mall?,U still going to the mall?,0,0,0
synthetic,ham,"It‘s reassuring, in this crazy world.","It‘s reassuring, in this crazy world.",0,0,0
synthetic,ham,Hahaha..use your brain dear�.thats important,Hahaha..use your brain dear�.thats important,0,0,0
synthetic,ham,My tuition is at 330. Hm we go for the 1120 to 1205 one? Do you mind?,My tuition is at 330. Hm we go for the 1120 to 1205 one? Do you mind?,0,0,0
synthetic,spam,Mobile Club: Choose any of the top quality items for your mobile. 7cfca1a,Mobile Club: Choose any of the top quality items for your mobile. 7cfca1a,0,0,0
synthetic,ham,I'm leaving my house now. Will reach in half an hour�,I'm leaving my house now. Will reach in half an hour�,0,0,0
synthetic,ham,I also thk too fast... Xy suggest one not me. U dun wan it's ok. Going 2 rain leh where got gd.,I also thk too fast... Xy suggest one not me. U dun wan it's ok. Going 2 rain leh where got gd.,0,0,0
synthetic,ham,Pls confirm the time to collect the cheque.,Pls confirm the time to collect the cheque.,0,0,0
synthetic,ham,Can not use foreign stamps in this country.,Can not use foreign stamps in this country.,0,0,0
synthetic,ham,I'm not sure if its still available though,I'm not sure if its still available though,0,0,0
synthetic,ham,I know complain num only..bettr directly go to bsnl offc nd apply for it..,I know complain num only..bettr directly go to bsnl offc nd apply for it..,0,0,0
synthetic,spam,Do you want 750 anytime any network mins 150 text and a NEW VIDEO phone for only five pounds per week call 08002888812 or reply for delivery tomorrow,Do you want 750 anytime any network mins 150 text and a NEW VIDEO phone for only five pounds per week call 08002888812 or reply for delivery tomorrow,0,0,1
synthetic,ham,"GOD ASKED, ""What is forgiveness?"" A little child gave lovely reply, ""It is d wonderful fruit that a tree gives when it is being hurt by a stone.. Good night......","GOD ASKED, ""What is forgiveness?"" A little child gave lovely reply, ""It is d wonderful fruit that a tree gives when it is being hurt by a stone.. Good night......",0,0,0
synthetic,ham,Dunno lei he neva say...,Dunno lei he neva say...,0,0,0
synthetic,ham,Lemme know when you're here,Lemme know when you're here,0,0,0
synthetic,ham,"Got fujitsu, ibm, hp, toshiba... Got a lot of model how to say...","Got fujitsu, ibm, hp, toshiba... Got a lot of model how to say...",0,0,0
synthetic,ham,"Sorry man, accidentally left my phone on silent last night and didn't check it til I got up","Sorry man, accidentally left my phone on silent last night and didn't check it til I got up",0,0,0
synthetic,smishing,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101359 NOW! Only 10p per min. BT-national-rate","This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101359 NOW! Only 10p per min. BT-national-rate",0,0,1
synthetic,ham,Should i send you naughty pix? :),Should i send you naughty pix? :),0,0,0
synthetic,ham,"I guess you could be as good an excuse as any, lol.","I guess you could be as good an excuse as any, lol.",0,0,0
synthetic,ham,You should know now. So how's anthony. Are you bringing money. I've school fees to pay and rent and stuff like that. Thats why i need your help. A friend in need....|,You should know now. So how's anthony. Are you bringing money. I've school fees to pay and rent and stuff like that. Thats why i need your help. A friend in need....|,0,0,0
synthetic,ham,My house here e sky quite dark liao... If raining then got excuse not 2 run already rite... Hee...,My house here e sky quite dark liao... If raining then got excuse not 2 run already rite... Hee...,0,0,0
synthetic,ham,Goodo! Yes we must speak friday - egg-potato ratio for tortilla needed!,Goodo! Yes we must speak friday - egg-potato ratio for tortilla needed!,0,0,0
synthetic,ham,"Yup, no need. I'll jus wait 4 e rain 2 stop.","Yup, no need. I'll jus wait 4 e rain 2 stop.",0,0,0
synthetic,ham,Stop calling everyone saying I might have cancer. My throat hurts to talk. I can't be answering everyones calls. If I get one more call I'm not babysitting on Monday,Stop calling everyone saying I might have cancer. My throat hurts to talk. I can't be answering everyones calls. If I get one more call I'm not babysitting on Monday,0,0,0
synthetic,ham,There's no point hangin on to mr not right if he's not makin u happy,There's no point hangin on to mr not right if he's not makin u happy,0,0,0
synthetic,ham,There are some nice pubs near here or there is Frankie n Bennys near the warner cinema?,There are some nice pubs near here or there is Frankie n Bennys near the warner cinema?,0,0,0
synthetic,spam,<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 4 messages. You have 21 matches. Please call back on 09056242159 to retrieve your messages and matches,<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 4 messages. You have 21 matches. Please call back on 09056242159 to retrieve your messages and matches,0,0,1
synthetic,spam,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. ","Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049.",0,0,0
synthetic,ham,Juz now havent woke up so a bit blur blur... Can? Dad went out liao... I cant cum now oso...,Juz now havent woke up so a bit blur blur... Can? Dad went out liao... I cant cum now oso...,0,0,0
synthetic,ham,"Helloooo... Wake up..! ""Sweet"" ""morning"" ""welcomes"" ""You"" ""Enjoy"" ""This Day"" ""with full of joy"".. ""GUD MRNG"".","Helloooo... Wake up..! ""Sweet"" ""morning"" ""welcomes"" ""You"" ""Enjoy"" ""This Day"" ""with full of joy"".. ""GUD MRNG"".",0,0,0
synthetic,ham,The greatest test of courage on earth is to bear defeat without losing heart....gn tc,The greatest test of courage on earth is to bear defeat without losing heart....gn tc,0,0,0
synthetic,smishing,"	FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com","FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com",0,0,1
synthetic,ham,No screaming means shouting..,No screaming means shouting..,0,0,0
synthetic,ham,Tell me again what your address is,Tell me again what your address is,0,0,0
synthetic,smishing,HMRC GOVUK:0ur records show that your tax refund of �398.90 can now be claime. Please continue via:https://ukhmrc-tax-refund.com�to claim your refund.,HMRC GOVUK:0ur records show that your tax refund of �398.90 can now be claime. Please continue via:https://ukhmrc-tax-refund.com�to claim your refund.,1,0,0
synthetic,spam,Jamster! To get your free wallpaper text HEART to 88888 now! T&C apply. 16 only. Need Help? Call 08701213186.,Jamster! To get your free wallpaper text HEART to 88888 now! T&C apply. 16 only. Need Help? Call 08701213186.,0,0,1
synthetic,smishing,Please Stay At Home. To encourage the notion of staying at home. All tax-paying citizens are entitled to �305.96 or more emergency refund. smsg.io/fCVbD,Please Stay At Home. To encourage the notion of staying at home. All tax-paying citizens are entitled to �305.96 or more emergency refund. smsg.io/fCVbD,0,0,0
synthetic,ham,Now got tv 2 watch meh? U no work today?,Now got tv 2 watch meh? U no work today?,0,0,0
synthetic,ham,Hurt me... Tease me... Make me cry... But in the end of my life when i die plz keep one rose on my grave and say STUPID I MISS U.. HAVE A NICE DAY BSLVYL,Hurt me... Tease me... Make me cry... But in the end of my life when i die plz keep one rose on my grave and say STUPID I MISS U.. HAVE A NICE DAY BSLVYL,0,0,0
synthetic,ham,Yes its possible but dint try. Pls dont tell to any one k,Yes its possible but dint try. Pls dont tell to any one k,0,0,0
synthetic,ham,Captain vijaykanth is doing comedy in captain tv..he is drunken :),Captain vijaykanth is doing comedy in captain tv..he is drunken :),0,0,0
synthetic,ham,JADE ITS PAUL. Y DIDNT U TXT ME? DO U REMEMBER ME FROM BARMED? I WANT 2 TALK 2 U! TXT ME,JADE ITS PAUL. Y DIDNT U TXT ME? DO U REMEMBER ME FROM BARMED? I WANT 2 TALK 2 U! TXT ME,0,0,0
synthetic,ham,"Its Ur luck to Love someone. Its Ur fortune to Love the one who Loves U. But, its a miracle to Love a person who can't Love anyone except U... Gud nyt...","Its Ur luck to Love someone. Its Ur fortune to Love the one who Loves U. But, its a miracle to Love a person who can't Love anyone except U... Gud nyt...",0,0,0
synthetic,ham,I jus reached home. I go bathe first. But my sis using net tell u when she finishes k...,I jus reached home. I go bathe first. But my sis using net tell u when she finishes k...,0,0,0
synthetic,ham,Aiyar u so poor thing... I give u my support k... Jia you! I'll think of u...,Aiyar u so poor thing... I give u my support k... Jia you! I'll think of u...,0,0,0
synthetic,spam,New TEXTBUDDY Chat 2  guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693. 08715500022 rpl Stop 2 cnl,New TEXTBUDDY Chat 2 guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693. 08715500022 rpl Stop 2 cnl,0,1,1
synthetic,ham,Have a nice day my dear.,Have a nice day my dear.,0,0,0
synthetic,smishing,Natalja (25/F) is inviting you to be her friend.  See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468,Natalja (25/F) is inviting you to be her friend. See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468,0,0,0
synthetic,smishing,We have identified some unusual activity on your Online Banking. Log in via the secure link http:/95.141.32.7:81/default.aspx�to avoid account suspension.,We have identified some unusual activity on your Online Banking. Log in via the secure link http:/95.141.32.7:81/default.aspx�to avoid account suspension.,0,0,0
synthetic,ham,Haven't left yet so probably gonna be here til dinner,Haven't left yet so probably gonna be here til dinner,0,0,0
synthetic,ham,Btw regarding that we should really try to see if anyone else can be our 4th guy before we commit to a random dude,Btw regarding that we should really try to see if anyone else can be our 4th guy before we commit to a random dude,0,0,0
synthetic,ham,S:)8 min to go for lunch:),S:)8 min to go for lunch:),0,0,0
synthetic,ham,Hmmm.still we dont have opener?,Hmmm.still we dont have opener?,0,0,0
synthetic,ham,Tmrw. Im finishing 9 doors,Tmrw. Im finishing 9 doors,0,0,0
synthetic,ham,Or just do that 6times,Or just do that 6times,0,0,0
synthetic,ham,"K, text me when you're on the way","K, text me when you're on the way",0,0,0
synthetic,ham,Or u ask they all if next sat can a not. If all of them can make it then i'm ok lor.,Or u ask they all if next sat can a not. If all of them can make it then i'm ok lor.,0,0,0
synthetic,ham,Hey gals...U all wanna meet 4 dinner at nìte?,Hey gals...U all wanna meet 4 dinner at nìte?,0,0,0
synthetic,ham,But i'm really really broke oh. No amount is too small even  &lt;#&gt;,But i'm really really broke oh. No amount is too small even &lt;#&gt;,0,0,0
synthetic,ham,Take care and sleep well.you need to learn to change in life.you only need to get CONVINCED on that.i will wait but no more conversations between us.GET CONVINCED by that time.Your family is over for you in many senses.respect them but not overemphasise.or u have no role in my life.,Take care and sleep well.you need to learn to change in life.you only need to get CONVINCED on that.i will wait but no more conversations between us.GET CONVINCED by that time.Your family is over for you in many senses.respect them but not overemphasise.or u have no role in my life.,0,0,0
synthetic,ham,"Hello. No news on job, they are making me wait a fifth week! Yeah im up for some woozles and weasels... In exeter still, but be home about 3. ","Hello. No news on job, they are making me wait a fifth week! Yeah im up for some woozles and weasels... In exeter still, but be home about 3.",0,0,0
synthetic,spam,Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199.,Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199.,0,0,0
synthetic,ham,You do your studies alone without anyones help. If you cant no need to study.,You do your studies alone without anyones help. If you cant no need to study.,0,0,0
synthetic,ham,K... Must book a not huh? so going for yoga basic on sunday?,K... Must book a not huh? so going for yoga basic on sunday?,0,0,0
synthetic,smishing,"FreeMSG You have been awarded a FREE mini DIGITAL CAMERA, just reply SNAP to collect your prize! (quizclub Opt out? Stop 80122300p/wk SP:RWM Ph:08704050406)","FreeMSG You have been awarded a FREE mini DIGITAL CAMERA, just reply SNAP to collect your prize! (quizclub Opt out? Stop 80122300p/wk SP:RWM Ph:08704050406)",0,0,1
synthetic,ham,Good morning princess! How are you?,Good morning princess! How are you?,0,0,0
synthetic,smishing,"You have won ?1,000 cash or a ?2,000 prize! To claim, call09050000327. T&C: RSTM, SW7 3SS. 150ppm","You have won ?1,000 cash or a ?2,000 prize! To claim, call09050000327. T&C: RSTM, SW7 3SS. 150ppm",0,0,0
synthetic,ham,No:-)i got rumour that you going to buy apartment in chennai:-),No:-)i got rumour that you going to buy apartment in chennai:-),0,0,0
synthetic,ham,No..its ful of song lyrics..,No..its ful of song lyrics..,0,0,0
synthetic,smishing,WIN URGENT! Your mobile number has been awarded with a £2000 prize GUARANTEED call 09061790121 from land line. claim 3030 valid 12hrs only 150ppm,WIN URGENT! Your mobile number has been awarded with a £2000 prize GUARANTEED call 09061790121 from land line. claim 3030 valid 12hrs only 150ppm,0,0,1
synthetic,ham,I want  &lt;#&gt;  rs da:)do you have it?,I want &lt;#&gt; rs da:)do you have it?,0,0,0
synthetic,ham,Tmr then ü brin lar... Aiya later i come n c lar... Mayb ü neva set properly ü got da help sheet wif ü...,Tmr then ü brin lar... Aiya later i come n c lar... Mayb ü neva set properly ü got da help sheet wif ü...,0,0,0
synthetic,ham,"I am .. On the snowboarding trip. I was wondering if your planning to get everyone together befor we go..a meet and greet kind of affair? Cheers, ","I am .. On the snowboarding trip. I was wondering if your planning to get everyone together befor we go..a meet and greet kind of affair? Cheers,",0,0,0
synthetic,ham,Wherre's my boytoy ? :-(,Wherre's my boytoy ? :-(,0,0,0
synthetic,ham,Is ur changes 2 da report big? Cos i've already made changes 2 da previous report.,Is ur changes 2 da report big? Cos i've already made changes 2 da previous report.,0,0,0
synthetic,smishing,We tried to contact you re your reply to our offer of a Video Handset? 750 anytime any networks mins? UNLIMITED TEXT? call 08000930705 NOW,We tried to contact you re your reply to our offer of a Video Handset? 750 anytime any networks mins? UNLIMITED TEXT? call 08000930705 NOW,0,0,1
synthetic,ham,Well I wasn't available as I washob nobbing with last night so they had to ask Nickey Platt instead of me!;,Well I wasn't available as I washob nobbing with last night so they had to ask Nickey Platt instead of me!;,0,0,0
synthetic,ham,"K, if u bored up just come to my home..","K, if u bored up just come to my home..",0,0,0
synthetic,ham,May i call You later Pls,May i call You later Pls,0,0,0
synthetic,ham,I place all ur points on e cultures module already.,I place all ur points on e cultures module already.,0,0,0
synthetic,ham,"Turns out my friends are staying for the whole show and won't be back til some time , so feel free to go ahead and smoke that worth  worth","Turns out my friends are staying for the whole show and won't be back til some time , so feel free to go ahead and smoke that worth worth",0,0,0
synthetic,ham,Where is that one day training:-),Where is that one day training:-),0,0,0
synthetic,ham,I will reach ur home in 10 minutes..lets meet..,I will reach ur home in 10 minutes..lets meet..,0,0,0
synthetic,ham,"Sorry to trouble u again. Can buy 4d for my dad again? 1405, 1680, 1843. All 2 big 1 small, sat n sun. Thanx.","Sorry to trouble u again. Can buy 4d for my dad again? 1405, 1680, 1843. All 2 big 1 small, sat n sun. Thanx.",0,0,0
synthetic,ham,It is not possible,It is not possible,0,0,0
synthetic,spam,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to 82277. £1.50 SP:Tyrone,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to 82277. £1.50 SP:Tyrone,0,0,0
synthetic,ham,"Can you please ask macho what his price range is, does he want something new or used plus it he only interfued in the blackberry bold  &lt;#&gt;  or any bb","Can you please ask macho what his price range is, does he want something new or used plus it he only interfued in the blackberry bold &lt;#&gt; or any bb",0,0,0
synthetic,ham,So when do you wanna gym?,So when do you wanna gym?,0,0,0
synthetic,ham,Dont know you bring some food,Dont know you bring some food,0,0,0
synthetic,ham,YO YO YO BYATCH WHASSUP?,YO YO YO BYATCH WHASSUP?,0,0,0
synthetic,ham,No:-)i got rumour that you going to buy apartment in Mumbai�,No:-)i got rumour that you going to buy apartment in Mumbai�,0,0,0
synthetic,ham,Ok then i will come to ur home after half an hour,Ok then i will come to ur home after half an hour,0,0,0
synthetic,ham,Oh unintentionally not bad timing. Great. Fingers  the trains play along! Will give fifteen min warning.,Oh unintentionally not bad timing. Great. Fingers the trains play along! Will give fifteen min warning.,0,0,0
synthetic,ham,Oh sorry please its over,Oh sorry please its over,0,0,0
synthetic,ham,That means get the door,That means get the door,0,0,0
synthetic,ham,"You'd laugh, delete the tag and keep going. All the best for your future.","You'd laugh, delete the tag and keep going. All the best for your future.",0,0,0
synthetic,ham,Did u got that persons story..let mw know..,Did u got that persons story..let mw know..,0,0,0
synthetic,smishing,You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!,You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!,0,0,0
synthetic,ham,"hey, looks like I was wrong and one of the kappa guys numbers is still on my phone, if you want I can text him and see if he's around","hey, looks like I was wrong and one of the kappa guys numbers is still on my phone, if you want I can text him and see if he's around",0,0,0
synthetic,ham,And also I've sorta blown him off a couple times recently so id rather not text him out of the blue looking for weed,And also I've sorta blown him off a couple times recently so id rather not text him out of the blue looking for weed,0,0,0
synthetic,ham,Only saturday and sunday holiday so its very difficult:),Only saturday and sunday holiday so its very difficult:),0,0,0
synthetic,ham,K I'll take care of it,K I'll take care of it,0,0,0
synthetic,smishing,You have an important customer service announcement. Call FREEPHONE 0800 542 0826 now!,You have an important customer service announcement. Call FREEPHONE 0800 542 0826 now!,0,0,0
synthetic,ham,I will see in half an hour,I will see in half an hour,0,0,0
synthetic,ham,I wont get concentration dear you know you are my mind and everything :-),I wont get concentration dear you know you are my mind and everything :-),0,0,0
synthetic,ham,"FR'NDSHIP is like a needle of a clock. Though V r in d same clock, V r nt able 2 met. Evn if V meet,itz only 4few seconds. Bt V alwys stay conected. Gud 9t;-)","FR'NDSHIP is like a needle of a clock. Though V r in d same clock, V r nt able 2 met. Evn if V meet,itz only 4few seconds. Bt V alwys stay conected. Gud 9t;-)",0,0,0
synthetic,ham,Can you plz tell me the answer. Reeta sent via fullonsms.com,Can you plz tell me the answer. Reeta sent via fullonsms.com,0,0,0
synthetic,ham,Now press conference da:),Now press conference da:),0,0,0
synthetic,ham,There are many company. Tell me the language.,There are many company. Tell me the language.,0,0,0
synthetic,ham,My sis is catching e show in e afternoon so i'm not watching w her. So c u wan 2 watch today or tmr lor.,My sis is catching e show in e afternoon so i'm not watching w her. So c u wan 2 watch today or tmr lor.,0,0,0
synthetic,ham,Yes :)it is completely in out of form:),Yes :)it is completely in out of form:),0,0,0
synthetic,ham,I need to come home and give you some good lovin...,I need to come home and give you some good lovin...,0,0,0
synthetic,ham,"That means you got an A in epi, she.s fine. She.s here now.","That means you got an A in epi, she.s fine. She.s here now.",0,0,0
synthetic,ham,Customer place i will call you when I wll be free,Customer place i will call you when I wll be free,0,0,0
synthetic,ham,Ok.good�,Ok.good�,0,0,0
synthetic,ham,Mm i had my food da from out,Mm i had my food da from out,0,0,0
synthetic,smishing,"	As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066368470","As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066368470",0,0,1
synthetic,ham,Okey dokey swashbuckling stuff what oh.,Okey dokey swashbuckling stuff what oh.,0,0,0
synthetic,spam,"Mobile Office,  AIRTEL LIVE & MMS settings have been successfully delivered on your phone! Now you can access Airtel Live by long pressing '0' key on Nokia. On other Phones launch Internet Browser and select Airtel Live (or goto http://live.airtelworld.com),  You pay no activation,  rental or browsing charges for Airtel Live. You only pay if you Download Content,  or Send MMS.","Mobile Office, AIRTEL LIVE & MMS settings have been successfully delivered on your phone! Now you can access Airtel Live by long pressing '0' key on Nokia. On other Phones launch Internet Browser and select Airtel Live (or goto http://live.airtelworld.com), You pay no activation, rental or browsing charges for Airtel Live. You only pay if you Download Content, or Send MMS.",1,0,0
synthetic,spam,RECPT 1/3. You have ordered a Ringtone. Your order is being processed...,RECPT 1/3. You have ordered a Ringtone. Your order is being processed...,0,0,0
synthetic,ham,"Rose for red,red for blood,blood for heart,heart for u. But u for me....","Rose for red,red for blood,blood for heart,heart for u. But u for me....",0,0,0
synthetic,ham,";-( oh well, c u later",";-( oh well, c u later",0,0,0
synthetic,ham,"I'll text carlos and let you know, hang on","I'll text carlos and let you know, hang on",0,0,0
synthetic,ham,Good night my dear.. Sleepwell&amp;Take care,Good night my dear.. Sleepwell&amp;Take care,0,0,0
synthetic,ham,My stomach has been thru so much trauma I swear I just can't eat. I better lose weight.,My stomach has been thru so much trauma I swear I just can't eat. I better lose weight.,0,0,0
synthetic,ham,"It doesnt make sense to take it there unless its free. If you need to know more, wikipedia.com","It doesnt make sense to take it there unless its free. If you need to know more, wikipedia.com",0,0,0
synthetic,ham,R we still meeting 4 dinner tonight?,R we still meeting 4 dinner tonight?,0,0,0
synthetic,ham,Nope. Meanwhile she talk say make i greet you.,Nope. Meanwhile she talk say make i greet you.,0,0,0
synthetic,ham,Ok then i come n pick u at engin?,Ok then i come n pick u at engin?,0,0,0
synthetic,ham,"Come to mu, we're sorting out our narcotics situation","Come to mu, we're sorting out our narcotics situation",0,0,0
synthetic,ham,"A famous quote : when you develop the ability to listen to 'anything' unconditionally without losing your temper or self confidence, it means you are ......... 'MARRIED'","A famous quote : when you develop the ability to listen to 'anything' unconditionally without losing your temper or self confidence, it means you are ......... 'MARRIED'",0,0,0
synthetic,ham,Did you show him and wot did he say or could u not c him 4 dust?,Did you show him and wot did he say or could u not c him 4 dust?,0,0,0
synthetic,ham,Wife.,Wife.,0,0,0
synthetic,ham,Ok im not sure what time i finish tomorrow but i wanna spend the evening with you cos that would be vewy vewy lubly! Love me xxx,Ok im not sure what time i finish tomorrow but i wanna spend the evening with you cos that would be vewy vewy lubly! Love me xxx,0,0,0
synthetic,smishing,Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop www.gamb.tv,Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop www.gamb.tv,0,0,0
synthetic,ham,I guess it is useless calling u 4 something important.,I guess it is useless calling u 4 something important.,0,0,0
synthetic,ham,My battery is low babe,My battery is low babe,0,0,0
synthetic,ham,"Not really dude, have no friends i'm afraid :(","Not really dude, have no friends i'm afraid :(",0,0,0
synthetic,ham,U free on sat rite? U wan 2 watch infernal affairs wif me n darren n mayb xy?,U free on sat rite? U wan 2 watch infernal affairs wif me n darren n mayb xy?,0,0,0
synthetic,ham,Did either of you have any idea's? Do you know of anyplaces doing something?,Did either of you have any idea's? Do you know of anyplaces doing something?,0,0,0
synthetic,ham,Understand. his loss is my gain :) so do you work? School?,Understand. his loss is my gain :) so do you work? School?,0,0,0
synthetic,ham,Our smriti's mother passed away last night. pray for her and family.,Our smriti's mother passed away last night. pray for her and family.,0,0,0
synthetic,spam,Had your mobile 10 mths? Update to latest Orange camera/video phones for FREE. Save £s with Free texts/weekend calls. Text YES for a callback orno to opt out,Had your mobile 10 mths? Update to latest Orange camera/video phones for FREE. Save £s with Free texts/weekend calls. Text YES for a callback orno to opt out,0,0,0
synthetic,ham,Yes but can we meet in town cos will go to gep and then home. You could text at bus stop. And don't worry we'll have finished by march … ish!,Yes but can we meet in town cos will go to gep and then home. You could text at bus stop. And don't worry we'll have finished by march … ish!,0,0,0
synthetic,ham,Keep my payasam there if rinu brings,Keep my payasam there if rinu brings,0,0,0
synthetic,ham,I will reach ur home in  &lt;#&gt;  minutes,I will reach ur home in &lt;#&gt; minutes,0,0,0
synthetic,spam,Double Mins & Double Txt & 1/2 price Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56,Double Mins & Double Txt & 1/2 price Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56,0,0,1
synthetic,ham,"I'm back, lemme know when you're ready","I'm back, lemme know when you're ready",0,0,0
synthetic,smishing,Congrats! Nokia 3650 video camera phone is your Call 09066382423 Calls cost 150ppm Ave call 3mins vary from mobiles,Congrats! Nokia 3650 video camera phone is your Call 09066382423 Calls cost 150ppm Ave call 3mins vary from mobiles,0,0,1
synthetic,spam,87077: Kick off a new season with 2wks FREE goals & news to ur mobile! Txt ur club name to 87077 eg VILLA to 87077,87077: Kick off a new season with 2wks FREE goals & news to ur mobile! Txt ur club name to 87077 eg VILLA to 87077,0,0,0
synthetic,ham,Well I might not come then...,Well I might not come then...,0,0,0
synthetic,ham,"Aiyo... Her lesson so early... I'm still sleepin, haha... Okie, u go home liao den confirm w me lor...","Aiyo... Her lesson so early... I'm still sleepin, haha... Okie, u go home liao den confirm w me lor...",0,0,0
synthetic,ham,"Solve d Case : A Man Was Found Murdered On 13 jan AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. who is the murderer?","Solve d Case : A Man Was Found Murdered On 13 jan AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. who is the murderer?",0,0,0
synthetic,ham,Hope you are having a good TIME.,Hope you are having a good TIME.,0,0,0
synthetic,spam,FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077  www.getzed.co.uk,FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 www.getzed.co.uk,0,0,0
synthetic,ham,I love you both too :-),I love you both too :-),0,0,0
synthetic,spam,"Price revising soon!! Agni Property Recommends Spaze Privy The Address in Sec-93, Gurgaon@28 Lac onwards. 2/3/4 BHK Apts available.To Book Call 9212255555 Now!","Price revising soon!! Agni Property Recommends Spaze Privy The Address in Sec-93, Gurgaon@28 Lac onwards. 2/3/4 BHK Apts available.To Book Call 9212255555 Now!",0,0,1
synthetic,smishing,"Your Mobile Won 500,000.00euro in Blackberry Netherlands Promo. For claims E-mail code: NL101 to claims@bbnetherlands.co.cc","Your Mobile Won 500,000.00euro in Blackberry Netherlands Promo. For claims E-mail code: NL101 to claims@bbnetherlands.co.cc",0,1,0
synthetic,ham,"Rose for red,red for blood,blood for heart,heart for u. But u for me.... Send tis to all ur friends.. Including me.. If u like me.. If u get back, 1-u r poor in relation! 2-u need some 1 to support 3-u r frnd 2 many 4-some1 luvs u 5+- some1 is praying god to marry u.:-) try it....","Rose for red,red for blood,blood for heart,heart for u. But u for me.... Send tis to all ur friends.. Including me.. If u like me.. If u get back, 1-u r poor in relation! 2-u need some 1 to support 3-u r frnd 2 many 4-some1 luvs u 5+- some1 is praying god to marry u.:-) try it....",0,0,0
synthetic,ham,Wot about on wed nite I am 3 then but only til 9!,Wot about on wed nite I am 3 then but only til 9!,0,0,0
synthetic,ham,Shopping lor. Them raining mah hard 2 leave orchard.,Shopping lor. Them raining mah hard 2 leave orchard.,0,0,0
synthetic,ham,Anything lor is she coming?,Anything lor is she coming?,0,0,0
synthetic,ham,Ok . . now i am in bus. . If i come soon i will come otherwise tomorrow for sure..,Ok . . now i am in bus. . If i come soon i will come otherwise tomorrow for sure..,0,0,0
synthetic,ham,He is world famamus....,He is world famamus....,0,0,0
synthetic,ham,There's someone here that has a year  &lt;#&gt;  toyota camry like mr olayiwola's own. Mileage is  &lt;#&gt; k.its clean but i need to know how much will it sell for. If i can raise the dough for it how soon after landing will it sell. Holla back.,There's someone here that has a year &lt;#&gt; toyota camry like mr olayiwola's own. Mileage is &lt;#&gt; k.its clean but i need to know how much will it sell for. If i can raise the dough for it how soon after landing will it sell. Holla back.,0,0,0
synthetic,ham,Then why you came to hostel.,Then why you came to hostel.,0,0,0
synthetic,ham,Do you want bold 2 or bb torch,Do you want bold 2 or bb torch,0,0,0
synthetic,ham,K...k:)why cant you come here and search job:),K...k:)why cant you come here and search job:),0,0,0
synthetic,ham,"What part of ""don't initiate"" don't you understand","What part of ""don't initiate"" don't you understand",0,0,0
